編號 F0010001A2007_1_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_73_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_74_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_75_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_76_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_77_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_78_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_79_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_8_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_80_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_81_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_82_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_83_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_84_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_85_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_86_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_87_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_88_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_89_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_9_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_90_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_91_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_92_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_93_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_94_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_95_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_96_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_97_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_98_07 的CER： 1.0000, SER: 1.0000
編號 F1240001A2117_99_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_1_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_10_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_11_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_12_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_13_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_14_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_15_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_16_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_17_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_18_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_19_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_2_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_20_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_21_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_22_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_23_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_24_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_25_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_26_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_27_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_28_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_29_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_3_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_30_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_31_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_32_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_33_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_34_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_35_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_36_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_37_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_38_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_39_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_4_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_40_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_41_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_42_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_43_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_44_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_45_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_46_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_47_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_48_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_49_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_5_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_50_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_51_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_52_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_53_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_55_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_56_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_57_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_58_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_59_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_6_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_60_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_61_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_62_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_63_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_64_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_65_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_66_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_67_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_68_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_69_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_7_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_70_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_71_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_72_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_73_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_74_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_75_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_76_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_8_07 的CER： 1.0000, SER: 1.0000
編號 F1240001D3117_9_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_1_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_10_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_100_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_101_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_102_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_103_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_104_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_105_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_106_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_107_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_108_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_109_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_11_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_110_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_111_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_112_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_113_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_114_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_115_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_116_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_117_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_118_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_119_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_12_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_120_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_121_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_122_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_123_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_124_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_125_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_126_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_127_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_128_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_129_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_13_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_130_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_131_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_132_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_133_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_134_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_135_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_136_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_137_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_138_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_139_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_14_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_140_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_141_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_142_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_143_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_144_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_145_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_146_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_147_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_148_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_149_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_15_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_150_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_151_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_152_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_153_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_154_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_155_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_156_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_157_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_158_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_159_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_16_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_160_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_161_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_162_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_163_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_164_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_165_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_166_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_167_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_168_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_169_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_17_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_170_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_171_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_173_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_174_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_175_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_176_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_177_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_178_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_179_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_18_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_180_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_181_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_182_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_183_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_184_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_185_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_186_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_187_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_188_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_189_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_19_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_190_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_191_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_192_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_193_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_194_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_195_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_196_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_197_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_198_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_199_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_2_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_20_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_200_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_201_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_202_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_203_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_204_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_205_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_206_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_207_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_208_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_209_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_21_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_210_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_211_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_212_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_213_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_214_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_215_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_216_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_217_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_218_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_219_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_22_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_220_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_23_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_24_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_25_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_26_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_27_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_28_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_29_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_3_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_30_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_31_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_32_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_33_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_34_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_35_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_36_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_37_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_38_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_39_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_4_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_40_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_41_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_42_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_43_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_44_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_45_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_46_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_47_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_48_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_49_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_5_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_50_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_51_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_52_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_53_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_54_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_55_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_56_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_57_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_58_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_59_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_6_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_60_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_61_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_62_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_63_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_64_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_66_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_67_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_68_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_69_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_7_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_70_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_71_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_72_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_73_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_74_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_75_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_76_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_77_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_78_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_79_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_8_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_80_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_81_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_82_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_83_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_84_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_85_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_86_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_87_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_88_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_89_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_9_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_90_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_91_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_92_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_93_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_94_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_95_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_96_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_97_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_98_07 的CER： 1.0000, SER: 1.0000
編號 F1260001A2167_99_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_1_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_10_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_11_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_12_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_13_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_14_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_15_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_16_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_17_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_18_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_19_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_2_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_20_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_21_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_22_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_23_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_24_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_25_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_26_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_27_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_28_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_29_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_3_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_30_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_31_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_32_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_33_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_34_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_35_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_36_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_37_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_38_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_39_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_4_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_40_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_41_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_42_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_43_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_44_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_45_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_46_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_47_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_48_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_49_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_5_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_50_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_51_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_52_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_53_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_54_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_55_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_56_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_57_07 的CER： 1.0000, SER: 1.0000
編號 F1260001D3167_58_07 的CER： 1.0000, SER: 1.0000
